4.043	4.063	crackle
4.075	4.098	crackle
4.245	4.264	crackle
5.681	5.707	crackle
6.619	6.802	wheeze
7.134	7.159	crackle
7.171	7.198	crackle
7.859	7.889	crackle
7.911	7.946	crackle
7.956	8.007	crackle
8.036	8.078	crackle
8.184	8.229	crackle
8.258	8.287	crackle
8.310	8.342	crackle
8.357	8.394	crackle
8.416	8.453	crackle
8.520	8.554	crackle
8.646	8.678	crackle
8.692	8.718	crackle
10.897	10.925	crackle
10.937	10.970	crackle
11.003	11.044	crackle
11.092	11.122	crackle
11.148	11.182	crackle
11.249	11.288	crackle
11.410	11.438	crackle
11.487	11.518	crackle
12.639	12.680	crackle
12.778	12.805	crackle
12.796	12.826	crackle
13.464	13.493	crackle
13.506	13.539	crackle
13.583	13.610	crackle
13.607	13.631	crackle
13.697	13.721	crackle
13.795	13.823	crackle
13.873	13.903	crackle
13.925	13.951	crackle
14.231	14.252	crackle
15.663	15.702	crackle
16.297	16.326	crackle
16.632	16.658	crackle
16.762	16.787	crackle
17.098	17.132	crackle
18.431	18.921	wheeze
18.522	18.541	crackle
18.549	18.572	crackle
18.576	18.598	crackle
18.610	18.625	crackle
18.668	18.691	crackle
18.697	18.727	crackle
18.729	18.753	crackle
18.765	18.788	crackle
18.801	18.826	crackle
18.851	18.880	crackle
18.884	18.913	crackle
