2.182	2.213	crackle
2.404	2.443	crackle
2.495	2.531	crackle
2.883	2.938	crackle
3.886	3.929	crackle
4.037	4.072	crackle
4.072	4.109	crackle
4.242	4.273	crackle
4.625	4.650	crackle
4.879	4.906	crackle
6.627	6.805	wheeze
6.667	6.692	crackle
6.690	6.714	crackle
6.708	6.730	crackle
6.730	6.750	crackle
6.889	6.923	crackle
6.929	6.948	crackle
7.136	7.159	crackle
7.256	7.288	crackle
7.560	7.587	crackle
7.857	7.896	crackle
7.906	7.946	crackle
7.958	7.991	crackle
8.037	8.080	crackle
8.081	8.125	crackle
8.184	8.229	crackle
8.257	8.290	crackle
8.314	8.341	crackle
8.360	8.392	crackle
8.419	8.448	crackle
8.525	8.552	crackle
8.651	8.677	crackle
10.940	10.971	crackle
11.004	11.039	crackle
11.093	11.135	crackle
11.152	11.186	crackle
11.252	11.273	crackle
11.343	11.373	crackle
11.413	11.440	crackle
11.488	11.517	crackle
13.458	13.503	crackle
13.503	13.544	crackle
13.584	13.613	crackle
13.607	13.647	crackle
13.799	13.829	crackle
13.875	13.905	crackle
13.926	13.955	crackle
14.233	14.274	crackle
15.441	15.481	crackle
15.729	15.760	crackle
16.297	16.328	crackle
16.631	16.665	crackle
16.761	16.792	crackle
17.102	17.132	crackle
17.158	17.187	crackle
18.437	18.921	wheeze
18.519	18.550	crackle
18.543	18.574	crackle
18.570	18.601	crackle
18.639	18.663	crackle
18.667	18.695	crackle
18.697	18.725	crackle
18.730	18.760	crackle
18.762	18.797	crackle
18.799	18.832	crackle
18.852	18.883	crackle
18.883	18.913	crackle
