1.592	1.624	crackle
1.648	1.674	crackle
1.690	1.716	crackle
1.771	1.788	crackle
2.105	2.122	crackle
2.120	2.136	crackle
4.075	4.100	crackle
4.290	4.320	crackle
4.786	4.817	crackle
4.919	4.946	crackle
6.558	6.582	crackle
6.681	6.698	crackle
7.065	7.092	crackle
8.858	8.868	crackle
9.077	9.097	crackle
11.232	11.264	crackle
11.582	11.602	crackle
11.668	11.706	crackle
13.768	13.788	crackle
13.863	13.887	crackle
13.891	13.914	crackle
14.043	14.063	crackle
15.893	15.917	crackle
16.061	16.085	crackle
16.105	16.130	crackle
16.189	16.208	crackle
16.223	16.244	crackle
16.270	16.289	crackle
18.178	18.205	crackle
18.282	18.311	crackle
18.457	18.494	crackle
