4.836	4.915	crackle
4.918	4.960	crackle
4.969	4.991	crackle
5.009	5.042	crackle
5.088	5.133	crackle
5.499	5.521	crackle
5.570	5.589	crackle
5.658	5.686	crackle
5.682	5.711	crackle
5.716	5.754	crackle
5.813	5.843	crackle
5.857	5.885	crackle
7.413	7.454	crackle
7.462	7.498	crackle
13.107	13.129	crackle
13.175	13.196	crackle
13.232	13.258	crackle
13.289	13.321	crackle
16.144	16.188	crackle
16.203	16.237	crackle
16.250	16.289	crackle
16.441	16.481	crackle
16.481	16.511	crackle
