0.098	0.118	crackle
0.337	0.363	crackle
1.264	1.290	crackle
1.369	1.391	crackle
1.663	1.685	crackle
1.750	1.782	crackle
2.265	2.302	crackle
2.494	2.529	crackle
5.063	5.107	crackle
5.487	5.502	crackle
5.685	5.702	crackle
5.888	5.906	crackle
6.020	6.055	crackle
6.816	6.850	crackle
7.199	7.234	crackle
7.256	7.465	wheeze
7.783	8.205	wheeze
7.802	7.820	crackle
8.156	8.175	crackle
8.854	8.888	crackle
9.711	9.749	crackle
10.230	10.258	crackle
10.340	10.357	crackle
10.701	10.724	crackle
10.813	10.832	crackle
10.945	10.970	crackle
11.311	11.347	crackle
11.921	11.952	crackle
12.632	12.650	crackle
13.028	13.060	crackle
13.182	13.214	crackle
13.548	13.570	crackle
13.761	14.127	wheeze
13.896	13.934	crackle
14.702	14.718	crackle
14.908	15.459	wheeze
16.747	16.779	crackle
16.888	16.908	crackle
17.194	17.209	crackle
17.297	17.329	crackle
17.526	18.114	wheeze
18.988	19.028	crackle
