0.119	0.145	crackle
0.151	0.171	crackle
0.237	0.260	crackle
3.178	3.199	crackle
3.249	3.302	crackle
3.503	3.522	crackle
3.641	3.667	crackle
3.735	3.767	crackle
6.376	6.398	crackle
6.434	6.459	crackle
6.612	6.644	crackle
6.702	6.724	crackle
9.684	9.712	crackle
9.748	9.774	crackle
9.841	9.878	crackle
9.953	9.978	crackle
10.014	10.041	crackle
10.123	10.151	crackle
10.303	10.335	crackle
13.138	13.173	crackle
13.298	13.320	crackle
13.339	13.362	crackle
13.382	13.401	crackle
13.462	13.478	crackle
13.669	13.695	crackle
13.762	13.791	crackle
13.945	13.965	crackle
13.982	14.001	crackle
16.588	16.613	crackle
16.625	16.648	crackle
16.731	16.759	crackle
16.798	16.829	crackle
16.892	16.915	crackle
17.031	17.047	crackle
17.098	17.122	crackle
17.131	17.148	crackle
17.420	17.441	crackle
