0.358776	0.865163	crackle
1.672922	2.122930	wheeze
4.016244	5.525154	crackle
5.525154	5.943385	wheeze
5.943385	6.230406	crackle
7.546602	9.073964	crackle
9.073964	9.680809	wheeze
16.532410	17.188458	wheeze
18.578460	19.574833	crackle
20.009464	20.417444	wheeze
21.932505	23.418864	crackle
23.418864	24.126166	wheeze
24.126166	24.661255	crackle
25.438262	27.328500	crackle
27.328500	27.808235	wheeze
29.345848	30.637442	crackle
31.395998	31.875733	crackle
33.126324	34.077594	crackle
38.296803	38.924149	wheeze
40.551968	41.622146	crackle
43.090054	45.185307	wheeze
45.185307	45.812653	crackle
47.821800	50.503396	wheeze
50.503396	50.778116	crackle
52.910272	57.699423	wheeze
57.699423	58.052049	crackle
59.815178	65.079963	wheeze
