0.624	0.637	crackle
1.270	1.599	wheeze
1.773	1.795	crackle
2.056	2.274	wheeze
2.230	2.246	crackle
2.283	2.300	crackle
2.518	2.534	crackle
2.674	2.685	crackle
2.963	3.236	wheeze
3.145	3.161	crackle
3.460	3.471	crackle
3.865	3.884	crackle
5.919	5.943	crackle
6.550	6.564	crackle
6.821	7.187	wheeze
7.238	7.267	crackle
7.777	7.794	crackle
8.135	8.409	wheeze
8.518	8.540	crackle
10.624	10.638	crackle
11.452	11.473	crackle
11.586	11.608	crackle
12.630	12.650	crackle
13.454	13.471	crackle
14.084	14.321	wheeze
14.417	14.765	wheeze
14.773	14.794	crackle
14.976	14.989	crackle
15.561	15.572	crackle
16.110	16.124	crackle
18.840	18.856	crackle
19.564	19.584	crackle
