0.084	0.112	crackle
2.104	2.128	crackle
2.353	2.371	crackle
4.157	4.178	crackle
4.263	4.293	crackle
5.983	6.006	crackle
6.023	6.046	crackle
6.047	6.074	crackle
6.129	6.158	crackle
6.200	6.221	crackle
8.269	8.287	crackle
8.340	8.360	crackle
10.106	10.124	crackle
10.185	10.207	crackle
10.245	10.272	crackle
14.147	14.171	crackle
14.234	14.253	crackle
14.269	14.286	crackle
16.175	16.198	crackle
16.298	16.320	crackle
16.507	16.530	crackle
18.295	18.319	crackle
18.421	18.438	crackle
18.438	18.461	crackle
18.539	18.560	crackle
