2.116	2.137	crackle
2.201	2.221	crackle
2.248	2.269	crackle
2.273	2.295	crackle
3.763	4.158	wheeze
5.293	5.319	crackle
5.375	5.400	crackle
5.493	5.519	crackle
6.999	7.533	wheeze
8.509	8.525	crackle
8.573	8.593	crackle
8.604	8.632	crackle
8.657	8.675	crackle
8.687	8.707	crackle
11.607	11.625	crackle
11.631	11.658	crackle
11.694	11.719	crackle
11.742	11.763	crackle
11.771	11.790	crackle
11.795	11.818	crackle
11.974	11.998	crackle
14.595	14.615	crackle
14.619	14.647	crackle
14.649	14.667	crackle
14.747	14.765	crackle
14.773	14.789	crackle
14.829	14.845	crackle
17.693	17.723	crackle
17.726	17.753	crackle
17.781	17.799	crackle
17.803	17.821	crackle
17.820	17.836	crackle
18.738	19.521	wheeze
