0.216	0.229	crackle
1.430	1.446	crackle
1.704	1.720	crackle
1.862	1.883	crackle
1.973	1.988	crackle
2.088	2.100	crackle
2.153	2.174	crackle
3.204	3.237	crackle
3.439	3.455	crackle
3.470	3.490	crackle
3.693	3.713	crackle
3.860	3.881	crackle
4.033	4.053	crackle
4.380	4.393	crackle
4.480	4.698	wheeze
5.497	5.513	crackle
5.551	5.570	crackle
5.803	5.824	crackle
6.455	6.476	crackle
7.072	7.089	crackle
7.729	7.754	crackle
8.161	8.187	crackle
8.913	8.937	crackle
9.046	9.065	crackle
9.113	9.129	crackle
10.692	10.712	crackle
11.205	11.230	crackle
11.449	11.477	crackle
11.976	12.005	crackle
14.140	14.682	wheeze
14.439	14.451	crackle
14.840	14.853	crackle
14.905	14.917	crackle
15.246	15.269	crackle
15.407	16.264	wheeze
16.662	16.676	crackle
16.672	16.691	crackle
16.727	16.738	crackle
16.971	16.986	crackle
17.230	17.920	wheeze
17.258	17.283	crackle
17.978	17.999	crackle
18.130	18.145	crackle
18.278	18.298	crackle
18.333	18.346	crackle
18.612	18.629	crackle
18.711	19.299	wheeze
19.802	19.821	crackle
19.867	19.874	crackle
