2.782092	3.728577	crackle
6.281219	7.098638	crackle
9.163696	10.038478	crackle
12.834911	13.853099	crackle
16.111756	17.395247	crackle
19.761460	20.908715	crackle
22.773003	23.719488	crackle
25.526414	26.573284	crackle
28.516447	29.513124	crackle
33.091124	34.331593	crackle
35.471677	36.798191	wheeze
37.285774	38.440199	crackle
40.096547	41.996688	wheeze
42.032540	43.710399	crackle
45.115786	47.266889	wheeze
47.568043	48.851534	crackle
50.063322	52.587282	wheeze
54.817258	56.961190	wheeze
59.678749	62.432160	wheeze
