1.286	1.321	crackle
1.593	1.618	crackle
1.676	1.701	crackle
1.732	1.752	crackle
1.799	1.823	crackle
1.865	1.885	crackle
1.938	1.958	crackle
1.976	1.994	crackle
1.997	2.026	crackle
2.024	2.044	crackle
2.064	2.084	crackle
2.110	2.133	crackle
2.154	2.176	crackle
2.262	2.277	crackle
2.299	2.314	crackle
2.450	2.471	crackle
2.844	2.869	crackle
2.910	2.929	crackle
2.970	2.992	crackle
3.071	3.087	crackle
3.206	3.228	crackle
3.268	3.286	crackle
3.325	3.347	crackle
3.843	3.859	crackle
3.859	3.875	crackle
7.852	7.872	crackle
8.297	8.311	crackle
8.314	8.337	crackle
8.403	8.419	crackle
9.447	9.471	crackle
9.700	9.729	crackle
9.756	9.776	crackle
9.844	9.866	crackle
9.870	9.894	crackle
10.285	10.307	crackle
10.589	10.613	crackle
10.679	10.695	crackle
10.834	10.855	crackle
10.874	10.893	crackle
13.841	13.877	crackle
14.031	14.056	crackle
14.107	14.136	crackle
14.152	14.172	crackle
14.210	14.247	crackle
14.265	14.298	crackle
14.308	14.338	crackle
15.399	15.421	crackle
15.487	15.512	crackle
16.100	16.125	crackle
17.318	17.358	crackle
17.636	17.681	crackle
18.563	18.601	crackle
