2.178	2.200	crackle
2.198	2.223	crackle
2.266	2.282	crackle
2.288	2.309	crackle
2.405	2.426	crackle
2.549	2.571	crackle
2.594	2.609	crackle
2.738	2.762	crackle
2.797	2.818	crackle
2.871	2.890	crackle
3.044	3.072	crackle
4.041	4.075	crackle
4.126	4.156	crackle
4.273	4.297	crackle
4.355	4.379	crackle
4.555	4.585	crackle
8.574	8.593	crackle
8.611	8.634	crackle
8.668	8.691	crackle
8.706	8.729	crackle
8.791	8.809	crackle
8.932	8.960	crackle
9.050	9.081	crackle
9.861	9.890	crackle
9.926	9.953	crackle
9.986	10.011	crackle
10.094	10.119	crackle
10.145	10.173	crackle
10.254	10.277	crackle
10.330	10.362	crackle
10.440	10.461	crackle
12.190	12.216	crackle
12.311	12.328	crackle
12.375	12.392	crackle
12.683	12.704	crackle
13.116	13.137	crackle
13.279	13.304	crackle
13.422	13.451	crackle
13.520	13.546	crackle
13.647	13.672	crackle
13.818	13.841	crackle
13.870	13.897	crackle
14.038	14.062	crackle
14.067	14.090	crackle
14.172	14.195	crackle
14.344	14.367	crackle
16.106	16.133	crackle
16.148	16.165	crackle
16.185	16.202	crackle
16.310	16.329	crackle
16.472	16.495	crackle
19.246	19.275	crackle
19.283	19.306	crackle
19.336	19.366	crackle
19.385	19.405	crackle
