0.212	0.234	crackle
1.939	1.962	crackle
1.969	1.997	crackle
2.030	2.536	wheeze
2.535	2.561	crackle
2.646	2.669	crackle
2.683	2.707	crackle
2.745	2.759	crackle
2.774	2.803	crackle
4.939	4.962	crackle
4.961	4.979	crackle
4.981	5.293	wheeze
5.340	5.364	crackle
5.364	5.391	crackle
5.401	5.420	crackle
5.426	5.447	crackle
5.473	5.501	crackle
9.891	9.917	crackle
10.172	10.192	crackle
10.380	10.395	crackle
10.576	10.598	crackle
10.660	10.687	crackle
10.682	10.707	crackle
10.859	10.892	crackle
10.903	10.927	crackle
12.366	12.386	crackle
12.619	12.646	crackle
12.681	12.705	crackle
12.842	12.869	crackle
12.924	12.951	crackle
13.163	13.183	crackle
13.187	13.211	crackle
15.980	16.010	crackle
17.918	17.935	crackle
