0.367	0.401	crackle
0.516	0.719	wheeze
0.829	1.419	wheeze
1.487	1.659	wheeze
3.019	3.050	crackle
3.058	3.085	crackle
3.148	3.176	crackle
3.605	3.665	crackle
4.073	4.105	crackle
4.177	5.439	wheeze
6.116	6.142	crackle
6.197	6.226	crackle
6.896	7.037	crackle
7.272	8.874	wheeze
9.590	9.614	crackle
9.728	9.745	crackle
9.803	9.827	crackle
9.900	9.927	crackle
10.065	10.090	crackle
10.322	10.410	crackle
10.788	12.340	wheeze
13.084	13.101	crackle
13.273	13.285	crackle
13.317	13.337	crackle
13.394	13.417	crackle
13.576	13.660	crackle
15.027	15.084	crackle
15.759	15.782	crackle
15.908	15.933	crackle
16.029	16.049	crackle
16.064	16.094	crackle
16.103	16.123	crackle
16.245	16.268	crackle
16.437	16.458	crackle
16.588	16.640	crackle
16.643	16.728	wheeze
17.603	18.026	wheeze
19.119	19.139	crackle
19.235	19.263	crackle
19.432	19.454	crackle
19.475	19.502	crackle
19.636	19.660	crackle
