0.884	0.901	crackle
0.965	1.262	wheeze
1.154	1.177	crackle
1.301	1.330	crackle
2.270	2.823	wheeze
3.511	3.929	wheeze
4.261	4.293	crackle
4.549	4.965	wheeze
4.745	4.775	crackle
4.799	4.825	crackle
5.215	5.241	crackle
5.586	5.615	crackle
5.784	5.959	wheeze
6.843	7.377	wheeze
8.061	8.210	wheeze
8.730	8.758	crackle
9.088	9.621	wheeze
10.137	10.351	wheeze
11.114	11.614	wheeze
11.269	11.298	crackle
13.038	13.064	crackle
13.236	13.795	wheeze
15.577	16.099	wheeze
16.770	16.887	wheeze
17.677	18.229	wheeze
