1.001	1.025	crackle
1.023	1.048	crackle
2.071	2.100	crackle
2.961	2.991	crackle
4.802	4.830	crackle
5.865	5.896	crackle
6.409	6.442	crackle
6.949	6.978	crackle
7.395	7.613	wheeze
8.084	8.099	crackle
8.598	8.636	crackle
9.695	9.724	crackle
10.024	10.043	crackle
10.804	10.832	crackle
13.011	13.048	crackle
14.664	14.704	crackle
15.004	15.032	crackle
15.767	15.790	crackle
16.137	16.159	crackle
16.242	16.260	crackle
16.872	16.908	crackle
17.977	18.005	crackle
18.348	18.370	crackle
19.103	19.126	crackle
19.252	19.274	crackle
