0.095	0.100	crackle
0.960	0.983	crackle
1.204	1.224	crackle
1.902	1.922	crackle
2.253	2.279	crackle
2.718	2.747	crackle
3.273	3.306	crackle
3.572	3.600	crackle
4.013	4.043	crackle
4.269	4.298	crackle
5.060	5.092	crackle
5.631	5.667	crackle
6.325	6.359	crackle
7.005	7.041	crackle
8.165	8.192	crackle
9.303	9.341	crackle
10.313	10.339	crackle
11.177	11.212	crackle
11.907	11.948	crackle
12.829	12.862	crackle
13.336	13.374	crackle
14.139	14.169	crackle
14.632	14.660	crackle
15.998	16.028	crackle
16.579	16.609	crackle
17.430	17.468	crackle
18.221	18.252	crackle
19.123	19.150	crackle
