1.401	1.434	crackle
1.911	1.942	crackle
3.812	3.854	crackle
4.111	4.160	crackle
5.710	5.736	crackle
6.031	6.047	crackle
6.050	6.064	crackle
6.061	6.081	crackle
6.122	6.159	crackle
7.458	7.496	crackle
7.894	7.911	crackle
8.036	8.060	crackle
8.148	8.167	crackle
10.077	10.124	crackle
11.739	11.783	crackle
13.175	13.207	crackle
13.610	13.640	crackle
13.871	13.903	crackle
14.141	14.159	crackle
14.208	14.233	crackle
16.001	16.023	crackle
16.207	16.234	crackle
16.307	16.328	crackle
16.331	16.354	crackle
17.187	17.213	crackle
17.253	17.278	crackle
17.448	17.469	crackle
18.223	18.245	crackle
18.310	18.334	crackle
19.539	19.567	crackle
19.683	19.954	wheeze
