0.315	0.344	crackle
0.807	0.838	crackle
1.969	1.980	crackle
2.386	2.414	crackle
3.102	3.128	crackle
4.207	4.224	crackle
4.687	4.710	crackle
4.911	4.942	crackle
5.058	5.075	crackle
6.559	6.597	crackle
7.178	7.207	crackle
7.285	7.315	crackle
8.971	9.012	crackle
9.473	9.496	crackle
9.677	9.692	crackle
9.873	9.891	crackle
11.497	11.526	crackle
11.833	11.863	crackle
12.079	12.098	crackle
12.886	12.936	crackle
13.493	13.523	crackle
14.949	14.977	crackle
15.119	15.134	crackle
17.297	17.319	crackle
19.897	19.929	crackle
