0.021	2.108	wheeze
0.098	0.118	crackle
0.337	0.363	crackle
1.264	1.290	crackle
1.369	1.391	crackle
1.663	1.685	crackle
1.750	1.782	crackle
2.121	2.626	wheeze
2.265	2.302	crackle
2.494	2.529	crackle
2.778	3.588	wheeze
3.536	4.291	wheeze
4.286	4.772	wheeze
4.749	5.475	wheeze
5.063	5.107	crackle
5.487	5.502	crackle
5.685	5.702	crackle
5.785	6.401	wheeze
5.888	5.906	crackle
6.020	6.055	crackle
6.507	8.418	wheeze
6.816	6.850	crackle
7.199	7.234	crackle
7.802	7.820	crackle
8.156	8.175	crackle
8.514	9.306	wheeze
8.854	8.888	crackle
9.282	10.472	wheeze
9.711	9.749	crackle
10.230	10.258	crackle
10.340	10.357	crackle
10.701	10.724	crackle
10.813	10.832	crackle
10.837	11.795	wheeze
10.945	10.970	crackle
11.311	11.347	crackle
11.790	13.007	wheeze
11.921	11.952	crackle
12.632	12.650	crackle
13.020	13.433	wheeze
13.028	13.060	crackle
13.182	13.214	crackle
13.390	13.710	wheeze
13.548	13.570	crackle
13.687	14.349	wheeze
13.896	13.934	crackle
14.519	14.774	wheeze
14.702	14.718	crackle
14.778	15.903	wheeze
15.907	16.625	wheeze
16.620	17.115	wheeze
16.747	16.779	crackle
16.888	16.908	crackle
17.184	18.151	wheeze
17.194	17.209	crackle
17.297	17.329	crackle
18.146	18.818	wheeze
18.794	19.780	wheeze
18.988	19.028	crackle
