1.989	2.023	crackle
2.052	2.081	crackle
2.135	2.166	crackle
2.295	2.331	crackle
2.382	2.407	crackle
2.438	2.471	crackle
2.497	2.523	crackle
2.553	2.582	crackle
2.604	2.634	crackle
2.641	2.668	crackle
2.762	2.780	crackle
2.789	2.814	crackle
5.289	5.323	crackle
5.359	5.385	crackle
5.590	5.624	crackle
5.675	5.704	crackle
5.721	5.753	crackle
5.938	5.966	crackle
5.972	6.005	crackle
6.029	6.066	crackle
8.141	8.171	crackle
8.327	8.364	crackle
8.481	8.513	crackle
8.654	8.672	crackle
8.693	8.714	crackle
8.751	8.767	crackle
8.785	8.814	crackle
8.873	8.902	crackle
9.115	9.138	crackle
9.164	9.190	crackle
11.302	11.347	crackle
11.437	11.466	crackle
11.722	11.755	crackle
11.865	11.895	crackle
12.006	12.036	crackle
12.111	12.132	crackle
12.155	12.190	crackle
14.442	14.469	crackle
14.471	14.501	crackle
14.592	14.617	crackle
14.658	14.682	crackle
14.836	14.858	crackle
14.941	14.973	crackle
15.018	15.040	crackle
15.062	15.095	crackle
15.121	15.149	crackle
15.219	15.256	crackle
15.257	15.277	crackle
17.374	17.412	crackle
17.427	17.456	crackle
17.617	17.630	crackle
17.635	17.661	crackle
17.739	17.757	crackle
17.774	17.809	crackle
17.893	17.916	crackle
17.960	17.982	crackle
18.025	18.045	crackle
18.046	18.071	crackle
18.116	18.137	crackle
18.209	18.231	crackle
