0.936	1.991	wheeze
2.056	2.085	crackle
2.874	3.605	wheeze
4.093	4.115	crackle
4.266	4.286	crackle
4.905	6.299	wheeze
7.038	8.397	wheeze
9.083	10.322	wheeze
10.408	10.427	crackle
10.511	10.533	crackle
11.330	12.542	wheeze
12.649	12.672	crackle
12.749	12.767	crackle
12.807	12.829	crackle
13.433	14.903	wheeze
15.191	15.235	crackle
15.794	16.680	wheeze
17.314	17.332	crackle
17.336	17.354	crackle
17.526	17.550	crackle
18.065	19.168	wheeze
18.919	18.939	crackle
19.024	19.043	crackle
19.054	19.073	crackle
19.224	19.242	crackle
19.398	19.415	crackle
19.525	19.547	crackle
19.577	19.599	crackle
19.621	19.645	crackle
