2.214	2.240	crackle
2.308	2.325	crackle
3.867	4.765	wheeze
5.214	5.233	crackle
5.306	5.327	crackle
5.388	5.410	crackle
5.434	5.455	crackle
5.612	5.635	crackle
7.055	8.112	wheeze
9.223	9.251	crackle
9.368	9.396	crackle
9.479	9.504	crackle
9.533	9.558	crackle
9.561	9.587	crackle
9.602	9.619	crackle
9.640	9.660	crackle
10.069	10.095	crackle
10.308	10.333	crackle
10.379	10.411	crackle
12.651	12.685	crackle
12.846	12.872	crackle
12.930	12.956	crackle
13.239	14.129	wheeze
14.669	14.711	crackle
14.730	14.752	crackle
14.767	14.799	crackle
14.873	14.900	crackle
14.906	14.935	crackle
14.995	15.015	crackle
15.085	15.110	crackle
15.190	15.214	crackle
15.269	15.307	crackle
15.899	17.141	wheeze
17.753	17.775	crackle
17.939	17.971	crackle
18.203	18.228	crackle
18.459	18.484	crackle
18.609	18.628	crackle
18.647	18.671	crackle
18.755	18.779	crackle
18.937	19.827	wheeze
