0.120	0.162	crackle
0.910	0.938	crackle
1.161	1.204	crackle
1.288	1.318	crackle
1.471	1.521	crackle
4.032	4.090	crackle
4.256	4.293	crackle
4.891	4.917	crackle
5.238	5.283	crackle
6.707	6.750	crackle
7.991	8.036	crackle
9.920	9.959	crackle
10.291	10.318	crackle
10.477	10.511	crackle
10.672	10.699	crackle
12.587	12.612	crackle
13.214	13.247	crackle
14.475	14.505	crackle
15.130	15.167	crackle
15.413	15.446	crackle
16.595	16.618	crackle
16.966	17.002	crackle
17.047	17.106	crackle
17.361	17.396	crackle
17.670	17.700	crackle
18.653	18.685	crackle
18.710	18.748	crackle
18.774	18.809	crackle
