1.082	1.105	crackle
1.491	1.596	wheeze
2.458	2.489	crackle
2.494	2.522	crackle
2.533	2.562	crackle
2.575	2.602	crackle
2.613	2.644	crackle
2.653	2.683	crackle
2.689	2.725	crackle
2.729	2.762	crackle
2.771	2.800	crackle
2.808	2.834	crackle
2.843	2.867	crackle
2.876	2.906	crackle
2.932	2.958	crackle
3.169	3.198	crackle
3.203	3.235	crackle
3.267	3.297	crackle
3.716	3.746	crackle
5.355	5.458	wheeze
5.504	5.528	crackle
7.537	7.572	crackle
7.583	7.622	crackle
8.794	8.827	crackle
8.840	8.870	crackle
8.907	8.927	crackle
8.990	9.010	crackle
9.448	9.483	crackle
10.374	10.401	crackle
10.411	10.437	crackle
10.457	10.486	crackle
10.500	10.524	crackle
10.541	10.568	crackle
10.585	10.614	crackle
10.629	10.655	crackle
10.671	10.698	crackle
10.712	10.744	crackle
10.763	10.791	crackle
10.804	10.834	crackle
10.849	10.880	crackle
10.902	10.933	crackle
10.962	10.994	crackle
11.016	11.048	crackle
13.180	13.218	crackle
14.060	14.096	crackle
14.223	14.251	crackle
14.290	14.312	crackle
14.366	14.394	crackle
14.444	14.468	crackle
14.522	14.550	crackle
14.609	14.639	crackle
14.691	14.725	crackle
14.770	14.798	crackle
14.849	14.868	crackle
14.868	14.907	crackle
14.925	14.966	crackle
15.026	15.067	crackle
15.892	15.930	crackle
16.152	16.177	crackle
16.479	16.501	crackle
16.845	16.886	crackle
18.239	18.264	crackle
18.293	18.315	crackle
18.342	18.372	crackle
18.409	18.440	crackle
18.469	18.495	crackle
18.531	18.558	crackle
18.591	18.614	crackle
18.649	18.670	crackle
18.711	18.734	crackle
18.781	18.805	crackle
18.871	18.900	crackle
18.964	19.000	crackle
