1.917	1.949	crackle
2.029	2.058	crackle
2.269	2.297	crackle
2.491	2.515	crackle
3.177	3.204	crackle
3.268	3.299	crackle
3.594	3.620	crackle
3.655	3.695	crackle
3.695	3.741	crackle
3.937	3.974	crackle
3.981	4.017	crackle
4.202	4.227	crackle
4.310	4.341	crackle
4.925	4.964	crackle
5.002	5.036	crackle
5.677	5.711	crackle
5.842	5.872	crackle
6.407	6.430	crackle
6.446	6.465	crackle
6.464	6.484	crackle
8.149	8.183	crackle
8.265	8.296	crackle
8.731	8.765	crackle
9.632	9.657	crackle
10.008	10.033	crackle
11.978	12.022	crackle
13.609	13.640	crackle
14.223	14.247	crackle
15.017	15.052	crackle
15.127	15.158	crackle
15.421	15.460	crackle
15.567	15.591	crackle
15.766	15.797	crackle
16.072	16.109	crackle
16.145	16.182	crackle
16.698	16.733	crackle
17.384	17.420	crackle
17.458	17.501	crackle
18.147	18.179	crackle
