1.498	1.527	crackle
1.836	1.860	crackle
2.143	2.170	crackle
2.714	2.747	crackle
3.146	3.172	crackle
3.777	3.791	crackle
3.909	3.933	crackle
4.340	4.377	crackle
5.725	5.747	crackle
6.051	6.068	crackle
7.655	7.678	crackle
7.771	7.788	crackle
8.635	8.656	crackle
8.836	8.859	crackle
9.641	9.674	crackle
10.276	10.293	crackle
10.608	10.631	crackle
11.198	11.217	crackle
11.428	11.445	crackle
11.767	11.802	crackle
11.957	11.999	crackle
12.422	12.440	crackle
14.403	14.432	crackle
14.950	14.980	crackle
14.999	15.038	crackle
19.075	19.099	crackle
19.234	19.257	crackle
19.365	19.382	crackle
