1.310	1.323	crackle
1.937	1.953	crackle
1.979	1.998	crackle
1.994	2.015	crackle
2.022	2.039	crackle
2.065	2.083	crackle
2.103	2.131	crackle
2.149	2.172	crackle
2.192	2.217	crackle
2.257	2.280	crackle
2.294	2.320	crackle
2.336	2.358	crackle
2.374	2.403	crackle
2.433	2.460	crackle
2.515	2.531	crackle
3.200	3.225	crackle
3.326	3.343	crackle
4.745	4.769	crackle
5.050	5.079	crackle
5.386	5.422	crackle
5.655	5.671	crackle
6.329	6.357	crackle
6.605	6.628	crackle
7.084	7.113	crackle
7.533	7.552	crackle
7.579	7.600	crackle
8.294	8.310	crackle
8.310	8.332	crackle
8.398	8.421	crackle
8.986	9.014	crackle
9.251	9.276	crackle
9.446	9.465	crackle
9.702	9.720	crackle
9.756	9.774	crackle
9.844	9.861	crackle
10.285	10.305	crackle
10.587	10.609	crackle
10.674	10.698	crackle
11.205	11.231	crackle
11.806	11.825	crackle
12.452	12.470	crackle
14.006	14.020	crackle
14.032	14.050	crackle
14.107	14.123	crackle
14.152	14.167	crackle
14.212	14.228	crackle
14.266	14.282	crackle
14.781	14.810	crackle
14.834	14.855	crackle
16.288	16.305	crackle
17.319	17.348	crackle
17.551	17.576	crackle
17.639	17.660	crackle
