1.397	1.422	crackle
1.464	1.490	crackle
2.901	3.217	wheeze
2.984	3.014	crackle
3.050	3.076	crackle
3.161	3.191	crackle
3.279	3.303	crackle
4.057	4.083	crackle
4.240	4.276	crackle
4.821	4.849	crackle
5.627	6.138	wheeze
5.633	5.658	crackle
5.713	5.743	crackle
7.344	7.372	crackle
8.124	8.626	wheeze
9.295	9.308	crackle
10.503	10.530	crackle
10.694	10.999	wheeze
11.682	11.705	crackle
13.223	13.249	crackle
13.677	13.896	wheeze
14.490	14.517	crackle
15.027	15.047	crackle
15.041	15.066	crackle
15.257	15.289	crackle
15.591	15.896	wheeze
15.765	15.785	crackle
15.898	15.924	crackle
16.959	16.982	crackle
18.173	18.816	wheeze
18.360	18.394	crackle
18.423	18.454	crackle
