1.148	1.166	crackle
1.175	1.197	crackle
1.224	1.253	crackle
1.827	1.853	crackle
1.852	1.873	crackle
2.390	2.410	crackle
2.422	2.443	crackle
2.425	2.786	wheeze
2.445	2.465	crackle
2.603	2.628	crackle
2.643	2.663	crackle
2.798	2.818	crackle
2.817	2.842	crackle
2.837	2.859	crackle
2.863	2.888	crackle
2.890	2.914	crackle
2.929	2.944	crackle
2.943	2.967	crackle
2.963	2.990	crackle
2.982	3.005	crackle
3.002	3.024	crackle
3.042	3.065	crackle
3.101	3.124	crackle
3.157	3.177	crackle
3.228	3.252	crackle
3.263	3.290	crackle
3.304	4.669	wheeze
3.660	3.676	crackle
4.846	4.864	crackle
4.875	4.893	crackle
4.946	4.985	crackle
5.645	5.669	crackle
6.085	6.109	crackle
6.378	6.399	crackle
6.414	6.433	crackle
6.454	6.474	crackle
6.595	6.615	crackle
6.640	6.670	crackle
6.685	6.712	crackle
6.725	6.745	crackle
6.763	7.979	wheeze
6.816	6.836	crackle
6.855	6.872	crackle
6.894	6.912	crackle
7.026	7.043	crackle
7.073	7.087	crackle
7.125	7.143	crackle
7.169	7.190	crackle
7.245	7.262	crackle
7.264	7.283	crackle
7.491	7.512	crackle
8.586	8.613	crackle
9.139	9.159	crackle
9.338	9.360	crackle
9.465	9.488	crackle
9.828	9.847	crackle
9.847	9.870	crackle
9.873	9.897	crackle
9.907	9.927	crackle
9.927	9.945	crackle
10.008	10.027	crackle
10.042	10.062	crackle
10.072	10.093	crackle
10.111	10.132	crackle
10.137	10.162	crackle
10.162	11.910	wheeze
10.249	10.269	crackle
10.281	10.302	crackle
10.315	10.340	crackle
10.480	10.501	crackle
10.514	10.535	crackle
10.545	10.571	crackle
10.590	10.610	crackle
10.608	10.630	crackle
10.628	10.645	crackle
10.670	10.696	crackle
10.725	10.749	crackle
10.867	10.884	crackle
10.967	10.990	crackle
11.582	11.599	crackle
11.719	11.739	crackle
12.141	12.159	crackle
12.184	12.203	crackle
12.240	12.258	crackle
12.264	12.285	crackle
12.318	12.338	crackle
12.374	12.391	crackle
12.465	12.484	crackle
12.597	12.615	crackle
13.062	13.083	crackle
13.307	13.330	crackle
13.468	13.489	crackle
13.492	13.517	crackle
13.524	13.544	crackle
13.545	13.573	crackle
13.572	15.449	wheeze
13.580	13.600	crackle
13.615	13.632	crackle
13.648	13.668	crackle
13.694	13.714	crackle
13.727	13.748	crackle
13.842	13.862	crackle
13.890	13.906	crackle
13.912	13.932	crackle
13.934	13.953	crackle
14.043	14.068	crackle
14.081	14.104	crackle
14.116	14.137	crackle
14.141	14.157	crackle
14.154	14.176	crackle
14.196	14.218	crackle
14.243	14.261	crackle
14.288	14.311	crackle
15.743	15.770	crackle
15.802	15.822	crackle
15.823	15.846	crackle
15.842	15.862	crackle
15.858	15.887	crackle
16.028	16.047	crackle
16.901	16.922	crackle
16.927	16.947	crackle
16.954	16.975	crackle
16.967	18.924	wheeze
17.130	17.149	crackle
17.171	17.190	crackle
17.209	17.232	crackle
17.261	17.282	crackle
17.295	17.317	crackle
17.327	17.349	crackle
17.378	17.394	crackle
17.400	17.425	crackle
17.628	17.649	crackle
17.696	17.718	crackle
17.730	17.752	crackle
17.843	17.861	crackle
18.116	18.133	crackle
18.130	18.147	crackle
18.224	18.241	crackle
19.230	19.258	crackle
19.325	19.342	crackle
