2.134	2.158	crackle
2.222	2.238	crackle
2.271	2.297	crackle
2.409	2.432	crackle
2.552	2.571	crackle
3.889	4.204	wheeze
4.213	4.227	crackle
4.258	4.273	crackle
5.291	5.318	crackle
5.323	5.354	crackle
5.370	5.423	crackle
5.476	5.517	crackle
5.790	5.813	crackle
7.025	7.567	wheeze
8.561	8.580	crackle
8.575	8.595	crackle
8.684	8.705	crackle
8.727	8.748	crackle
8.877	8.900	crackle
10.856	11.200	wheeze
11.714	11.728	crackle
11.726	11.742	crackle
11.752	11.768	crackle
11.830	11.859	crackle
12.577	12.621	crackle
12.655	12.696	crackle
12.714	12.740	crackle
12.995	13.014	crackle
13.019	13.040	crackle
13.269	13.291	crackle
13.333	13.593	wheeze
13.763	13.777	crackle
13.782	13.807	crackle
14.592	14.617	crackle
14.623	14.645	crackle
14.647	14.672	crackle
14.679	14.698	crackle
14.703	14.726	crackle
14.728	14.748	crackle
14.768	14.792	crackle
14.823	14.845	crackle
15.570	15.597	crackle
15.795	16.881	wheeze
15.898	15.941	crackle
16.117	16.136	crackle
16.793	16.811	crackle
16.964	16.987	crackle
16.992	17.007	crackle
17.696	17.721	crackle
17.733	17.752	crackle
17.761	17.775	crackle
17.778	17.795	crackle
17.803	17.827	crackle
17.954	17.970	crackle
18.009	18.030	crackle
18.600	18.627	crackle
18.745	18.769	crackle
18.817	18.840	crackle
18.888	19.615	wheeze
