1.400	1.428	crackle
1.576	1.603	crackle
1.657	1.671	crackle
1.745	1.776	crackle
3.824	3.842	crackle
3.859	3.878	crackle
3.883	3.905	crackle
3.926	3.956	crackle
3.972	3.996	crackle
6.086	6.104	crackle
6.157	6.172	crackle
6.191	6.203	crackle
8.379	8.399	crackle
8.450	8.467	crackle
8.498	8.517	crackle
8.554	8.574	crackle
10.661	10.683	crackle
10.735	10.760	crackle
10.799	10.821	crackle
12.928	12.947	crackle
13.007	13.028	crackle
13.025	13.044	crackle
13.294	13.319	crackle
13.358	13.392	crackle
13.482	13.510	crackle
15.173	15.197	crackle
15.286	15.310	crackle
17.411	17.433	crackle
17.459	17.481	crackle
17.533	17.547	crackle
17.564	17.583	crackle
