1.005	1.021	crackle
1.049	1.070	crackle
1.218	1.238	crackle
1.266	1.291	crackle
3.558	3.574	crackle
3.612	3.632	crackle
3.671	3.694	crackle
3.751	3.775	crackle
3.943	3.962	crackle
4.031	4.058	crackle
4.103	4.127	crackle
5.837	5.858	crackle
5.886	5.911	crackle
5.920	5.943	crackle
8.250	8.275	crackle
8.388	8.417	crackle
10.240	10.277	crackle
10.301	10.319	crackle
10.329	10.356	crackle
10.448	10.471	crackle
12.367	12.390	crackle
12.396	12.431	crackle
12.497	12.518	crackle
14.627	14.646	crackle
14.668	14.691	crackle
14.793	14.815	crackle
14.852	14.877	crackle
14.877	14.906	crackle
16.857	16.882	crackle
16.887	16.922	crackle
16.944	16.971	crackle
17.098	17.118	crackle
17.126	17.148	crackle
19.084	19.113	crackle
19.131	19.152	crackle
19.148	19.177	crackle
19.406	19.434	crackle
