0.504	0.518	crackle
0.678	0.695	crackle
0.872	0.887	crackle
1.159	1.451	wheeze
3.140	3.177	crackle
3.203	3.421	wheeze
4.439	4.452	crackle
5.736	5.755	crackle
6.125	6.146	crackle
6.380	6.397	crackle
7.003	7.016	crackle
7.803	7.815	crackle
7.823	7.835	crackle
7.836	7.853	crackle
7.930	7.944	crackle
7.962	7.976	crackle
7.973	7.995	crackle
9.116	9.325	wheeze
11.559	11.572	crackle
11.589	11.605	crackle
11.632	11.647	crackle
11.764	11.788	crackle
11.842	11.858	crackle
15.457	15.471	crackle
