0.519	0.736	wheeze
0.837	1.423	wheeze
1.506	1.655	wheeze
3.000	3.029	crackle
3.138	3.168	crackle
3.620	3.666	crackle
4.188	5.318	wheeze
6.180	6.216	crackle
6.691	6.720	crackle
6.743	6.777	crackle
6.915	7.051	crackle
7.258	8.578	wheeze
10.063	10.088	crackle
10.336	10.406	crackle
10.912	12.322	wheeze
12.844	12.865	crackle
12.951	12.972	crackle
13.043	13.064	crackle
13.094	13.115	crackle
13.124	13.147	crackle
13.192	13.215	crackle
13.247	13.266	crackle
13.582	13.669	crackle
15.021	15.088	crackle
15.755	15.778	crackle
15.811	15.833	crackle
15.908	15.926	crackle
16.100	16.132	crackle
16.597	16.645	crackle
16.638	16.733	wheeze
17.623	17.979	wheeze
19.388	19.406	crackle
19.617	19.639	crackle
