1.979	2.017	crackle
2.142	2.172	crackle
2.383	2.417	crackle
2.647	2.676	crackle
2.971	2.996	crackle
3.007	3.035	crackle
3.038	3.070	crackle
3.068	3.103	crackle
4.867	4.892	crackle
4.996	5.023	crackle
5.215	5.254	crackle
5.436	5.476	crackle
5.576	5.610	crackle
6.044	6.077	crackle
6.082	6.101	crackle
7.480	7.511	crackle
7.526	7.558	crackle
7.560	7.595	crackle
7.667	7.694	crackle
7.702	7.733	crackle
7.814	7.841	crackle
7.915	7.942	crackle
8.160	8.192	crackle
8.207	8.238	crackle
8.477	8.505	crackle
8.628	8.650	crackle
8.816	8.840	crackle
8.878	8.899	crackle
10.483	10.510	crackle
10.801	10.832	crackle
11.088	11.114	crackle
11.399	11.432	crackle
11.453	11.480	crackle
11.474	11.496	crackle
11.881	11.911	crackle
11.911	11.939	crackle
13.361	13.390	crackle
13.513	13.544	crackle
13.541	13.573	crackle
13.671	13.704	crackle
14.047	14.072	crackle
14.587	14.609	crackle
14.693	14.718	crackle
14.756	14.780	crackle
14.829	14.856	crackle
14.935	14.960	crackle
16.473	16.505	crackle
16.654	16.677	crackle
17.301	17.329	crackle
17.390	17.414	crackle
17.510	17.536	crackle
17.592	17.615	crackle
17.632	17.657	crackle
17.659	17.684	crackle
17.688	17.711	crackle
17.714	17.747	crackle
17.744	17.777	crackle
17.945	17.972	crackle
