0.120	0.142	crackle
0.145	0.170	crackle
1.347	1.388	crackle
1.397	1.414	crackle
1.440	1.458	crackle
1.456	1.474	crackle
2.629	2.656	crackle
2.666	2.688	crackle
3.844	3.872	crackle
5.028	5.065	crackle
5.064	5.082	crackle
5.126	5.160	crackle
6.264	6.295	crackle
7.556	7.582	crackle
7.601	7.626	crackle
8.849	8.887	crackle
10.147	10.171	crackle
10.171	10.198	crackle
10.202	10.226	crackle
10.229	10.252	crackle
11.483	11.514	crackle
12.767	12.789	crackle
14.146	14.175	crackle
15.182	15.209	crackle
15.214	15.240	crackle
15.250	15.288	crackle
17.183	17.213	crackle
17.237	17.270	crackle
17.277	17.311	crackle
17.316	17.351	crackle
17.381	17.412	crackle
17.472	17.504	crackle
17.534	17.558	crackle
17.707	17.740	crackle
17.759	17.786	crackle
