2.822	2.854	crackle
4.147	4.365	wheeze
4.228	4.268	crackle
4.726	4.750	crackle
5.024	5.039	crackle
5.569	5.601	crackle
5.611	5.651	crackle
5.628	5.975	wheeze
5.933	6.262	wheeze
8.386	8.409	crackle
8.409	8.446	crackle
8.431	8.714	wheeze
8.666	8.692	crackle
8.825	8.868	crackle
8.857	9.399	wheeze
10.087	10.407	wheeze
11.373	11.739	wheeze
12.339	12.362	crackle
12.382	12.408	crackle
12.465	12.674	wheeze
16.555	16.875	wheeze
17.887	18.133	wheeze
18.136	18.162	crackle
18.248	18.697	wheeze
19.719	19.946	wheeze
