1.473	1.604	wheeze
2.467	2.495	crackle
2.501	2.522	crackle
2.551	2.582	crackle
3.032	3.060	crackle
5.103	5.124	crackle
5.416	5.435	crackle
6.329	6.355	crackle
6.807	6.834	crackle
6.950	6.968	crackle
6.963	6.984	crackle
6.984	7.005	crackle
7.513	7.541	crackle
8.025	8.058	crackle
8.413	8.437	crackle
8.457	8.480	crackle
8.482	8.506	crackle
8.502	8.530	crackle
11.432	11.464	crackle
12.021	12.039	crackle
12.086	12.103	crackle
12.978	13.008	crackle
14.641	14.662	crackle
14.707	14.729	crackle
14.723	14.755	crackle
16.031	16.060	crackle
16.183	16.210	crackle
16.711	16.736	crackle
18.436	18.460	crackle
18.540	18.572	crackle
