1.005	1.031	crackle
1.418	1.688	wheeze
2.432	4.649	wheeze
2.937	2.950	crackle
2.966	2.979	crackle
3.068	3.082	crackle
3.135	3.149	crackle
3.180	3.195	crackle
3.263	3.275	crackle
5.119	5.405	wheeze
6.493	8.264	wheeze
6.685	6.700	crackle
6.721	6.735	crackle
6.749	6.760	crackle
6.781	6.792	crackle
6.810	6.822	crackle
6.856	6.868	crackle
6.894	6.908	crackle
8.232	8.255	crackle
8.448	8.470	crackle
8.833	9.084	wheeze
9.582	9.590	crackle
9.873	9.888	crackle
10.080	11.906	wheeze
10.093	10.103	crackle
10.145	10.153	crackle
10.215	10.226	crackle
10.245	10.261	crackle
10.279	10.297	crackle
10.312	10.324	crackle
10.589	10.602	crackle
10.724	10.739	crackle
11.220	11.231	crackle
11.581	11.597	crackle
11.716	11.733	crackle
12.061	12.082	crackle
12.426	12.642	wheeze
13.548	15.405	wheeze
13.627	13.638	crackle
13.690	13.705	crackle
13.799	13.809	crackle
13.842	13.859	crackle
13.899	13.914	crackle
14.118	14.132	crackle
15.098	15.113	crackle
15.654	15.676	crackle
16.905	18.878	wheeze
16.956	16.964	crackle
17.012	17.023	crackle
17.021	17.034	crackle
17.173	17.182	crackle
17.207	17.219	crackle
17.365	17.376	crackle
17.480	17.496	crackle
19.116	19.136	crackle
